コード,銘柄名,市場,現在値,前日比(%)
7670,オーウエル,東S,"1,041","+4.0 (+0.39%) "
7673,ダイコー通産,東S,"1,819","+7.0 (+0.39%) "
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹＨＬＤ,東G,"2,536","+7.0 (+0.28%) "
7675,セントラルフォレストグループ,名M,"2,800","0.0 (0.00%) "
7677,ヤシマキザイ,東S,"--","-- (--%) "
7678,あさくま,東S,"5,490","+60.0 (+1.10%) "
7679,薬王堂ＨＬＤＧ,東P,"1,754","+14.0 (+0.80%) "
7680,軽自動車館,東PRO,"3,190","0.0 (0.00%) "
7681,レオクラン,東S,"847","-29.0 (-3.31%) "
7682,浜木綿,東S,"4,080","+60.0 (+1.49%) "
7683,ダブルエー,東P,"1,351","-1.0 (-0.07%) "
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈ,東G,"3,170","+60.0 (+1.93%) "
7686,ひとまいる,東S,"413","-3.0 (-0.72%) "
7687,ミクリード,東G,"440","+5.0 (+1.15%) "
7689,コパ・コーポレーション,東G,"431","-3.0 (-0.69%) "
7690,カレント自動車,東PRO,"--","-- (--%) "
7691,Ｃ　Ｃｈａｎｎｅｌ,東PRO,"--","-- (--%) "
7692,アースインフィニティ,東S,"96","-1.0 (-1.03%) "
7693,北海道歯科産業,東PRO,"--","-- (--%) "
7694,いつも,東G,"634","+1.0 (+0.16%) "
7695,交換できるくん,東G,"753","+1.0 (+0.13%) "
7698,アイスコ,東S,"2,441","-9.0 (-0.37%) "
7699,オムニ・プラス・システム,東G,"--","-- (--%) "
7701,島津製作所,東P,"3,614","+20.0 (+0.56%) "
7702,ＪＭＳ,東S,"427","-1.0 (-0.23%) "
7707,プレシジョン・システム・サイエ,東G,"214","-5.0 (-2.28%) "
7709,クボテック,東S,"94","-8.0 (-7.84%) "
7711,助川電気工業,東S,"6,170","-180.0 (-2.83%) "
7713,シグマ光機,東S,"2,007","+86.0 (+4.48%) "
7715,長野計器,東P,"2,991","-7.0 (-0.23%) "
7716,ナカニシ,東S,"2,782","0.0 (0.00%) "
7717,ブイ・テクノロジー,東P,"4,670","-250.0 (-5.08%) "
7719,東京衡機,東S,"633","-97.0 (-13.29%) "
7721,東京計器,東P,"7,760","-340.0 (-4.20%) "
7722,国際計測器,東S,"797","-5.0 (-0.62%) "
7723,愛知時計電機,東P,"2,906","+11.0 (+0.38%) "
7725,インターアクション,東P,"1,784","+117.0 (+7.02%) "
7726,黒田精工,東S,"1,072","+24.0 (+2.29%) "
7727,オーバル,東S,"728","+53.0 (+7.85%) "
7729,東京精密,東P,"17,350","-80.0 (-0.46%) "
7730,マニー,東P,"1,726","-64.0 (-3.58%) "
7731,ニコン,東P,"1,680","+5.5 (+0.33%) "
7733,オリンパス,東P,"1,555.5","+27.0 (+1.77%) "
7734,理研計器,東P,"3,430","+150.0 (+4.57%) "
7735,ＳＣＲＥＥＮ　ＨＬＤＧ,東P,"10,805","+195.0 (+1.84%) "
7740,タムロン,東P,"1,076","-7.0 (-0.65%) "
7741,ＨＯＹＡ,東P,"28,940","+350.0 (+1.22%) "
7743,シード,東S,"528","-6.0 (-1.12%) "
7744,ノーリツ鋼機,東P,"2,028","-3.0 (-0.15%) "
7745,Ａ＆ＤホロンＨＬＤＧ,東P,"2,820","-28.0 (-0.98%) "
7746,岡本硝子,東S,"946","-9.0 (-0.94%) "
7747,朝日インテック,東P,"3,313","-42.0 (-1.25%) "
7749,メディキット,東S,"2,966","+8.0 (+0.27%) "
7751,キヤノン,東P,"4,005","-19.0 (-0.47%) "
7752,リコー,東P,"1,299","+2.0 (+0.15%) "
7760,ＩＭＶ,東S,"3,350","-55.0 (-1.62%) "
7762,シチズン時計,東P,"1,790","-25.0 (-1.38%) "
7769,リズム,東P,"3,405","-10.0 (-0.29%) "
7771,日本精密,東S,"400","+10.0 (+2.56%) "
7774,ジャパン・ティッシュエンジニア,東G,"537","-30.0 (-5.29%) "
7775,大研医器,東S,"441","-4.0 (-0.90%) "
7776,セルシード,東G,"279","-6.0 (-2.11%) "
7777,スリー・ディー・マトリックス,東G,"516","-2.0 (-0.39%) "
7779,ＣＹＢＥＲＤＹＮＥ,東G,"306","+4.0 (+1.32%) "
7780,メニコン,東P,"1,657","+8.0 (+0.49%) "
7781,平山ＨＬＤＧ,東S,"1,377","+2.0 (+0.15%) "
7782,シンシア,東S,"447","-4.0 (-0.89%) "
7790,バルコス,名N,"1,142","0.0 (0.00%) "
7791,ドリームベッド,東S,"791","-6.0 (-0.75%) "
7792,コラントッテ,東G,"1,367","-13.0 (-0.94%) "
7793,イメージ・マジック,東G,"1,680","-9.0 (-0.53%) "
7794,イーディーピー,東G,"1,344","-69.0 (-4.88%) "
7795,ＫＹＯＲＩＴＳＵ,東S,"220","-2.0 (-0.90%) "
7800,アミファ,東S,"1,178","-36.0 (-2.97%) "
7803,ブシロード,東G,"255","+3.0 (+1.19%) "
7804,ビーアンドピー,東S,"2,345","-41.0 (-1.72%) "
7805,プリントネット,東S,"753","+1.0 (+0.13%) "
7806,ＭＴＧ,東G,"5,960","-310.0 (-4.94%) "
7807,幸和製作所,東S,"828","+1.0 (+0.12%) "
7808,シー・エス・ランバー,東S,"3,000","+10.0 (+0.33%) "
7809,壽屋,東S,"1,339","-6.0 (-0.45%) "
7810,クロスフォー,東S,"182","-1.0 (-0.55%) "
7811,中本パックス,東S,"1,935","+4.0 (+0.21%) "
7812,クレステック,東S,"1,882","-31.0 (-1.62%) "
7813,プラッツ,東S,"838","0.0 (0.00%) "
7814,日本創発グループ,東S,"578","-15.0 (-2.53%) "
7815,東京ボード工業,東S,"369","+12.0 (+3.36%) "
7818,トランザクション,東P,"1,147","-27.0 (-2.30%) "
7819,粧美堂,東S,"1,081","-20.0 (-1.82%) "
7820,ニホンフラッシュ,東P,"787","-2.0 (-0.25%) "
7821,前田工繊,東P,"1,805","-4.0 (-0.22%) "
7822,永大産業,東S,"231","0.0 (0.00%) "
7823,アートネイチャー,東S,"804","-6.0 (-0.74%) "
7826,フルヤ金属,東P,"7,260","-160.0 (-2.16%) "
7827,オービス,東S,"1,655","-25.0 (-1.49%) "
7831,ウイルコＨＬＤＧ,東S,"85","0.0 (0.00%) "
7832,バンダイナムコＨＬＤＧ,東P,"3,682","-62.0 (-1.66%) "
7833,アイフィスジャパン,東S,"662","-5.0 (-0.75%) "
7836,アビックス,東S,"87","-1.0 (-1.14%) "
7837,アールシーコア,東S,"322","0.0 (0.00%) "
7839,ＳＨＯＥＩ,東P,"1,641","+21.0 (+1.30%) "
7840,フランスベッドＨＬＤＧ,東P,"1,282","-16.0 (-1.23%) "
7841,遠藤製作所,東S,"1,080","-17.0 (-1.55%) "
7844,マーベラス,東P,"463","+7.0 (+1.54%) "
7846,パイロットコーポレーション,東P,"4,753","-44.0 (-0.92%) "
7847,グラファイトデザイン,東S,"621","-18.0 (-2.82%) "
7849,スターツ出版,東S,"3,950","0.0 (0.00%) "
7850,総合商研,東S,"898","+10.0 (+1.13%) "
7851,カワセコンピュータサプライ,東S,"202","0.0 (0.00%) "
7856,萩原工業,東P,"1,683","-4.0 (-0.24%) "
7857,セキ,東S,"--","-- (--%) "
7859,アルメディオ,東S,"295","-26.0 (-8.10%) "
7860,エイベックス,東P,"1,179","+2.0 (+0.17%) "
7863,平賀,東S,"--","-- (--%) "
7864,フジシールインターナショナル,東P,"2,539","+32.0 (+1.28%) "
7865,ピープル,東S,"409","0.0 (0.00%) "
7867,タカラトミー,東P,"2,590","-20.0 (-0.77%) "
7868,広済堂ＨＬＤＧ,東P,"540","+37.0 (+7.36%) "
7870,福島印刷,名M,"390","+4.0 (+1.04%) "
7871,フクビ化学工業,東S,"974","-22.0 (-2.21%) "
7872,エステールＨＬＤＧ,東S,"590","0.0 (0.00%) "
7874,レック,東P,"1,034","-34.0 (-3.18%) "
7875,竹田ｉＰＨＬＤＧ,東S,"664","-13.0 (-1.92%) "
7877,永大化工,東S,"1,944","+4.0 (+0.21%) "
7878,光・彩,東S,"1,006","-48.0 (-4.55%) "
7879,ノダ,東S,"674","-2.0 (-0.30%) "
7883,サンメッセ,東S,"365","+2.0 (+0.55%) "
7885,タカノ,東S,"1,042","-2.0 (-0.19%) "
7886,ヤマト　モビリティ　＆　Ｍｆｇ,東S,"528","-3.0 (-0.56%) "
7887,南海プライウッド,東S,"2,144","+151.0 (+7.58%) "
7888,三光合成,東P,"849","+10.0 (+1.19%) "
7893,プロネクサス,東P,"1,061","0.0 (0.00%) "
7896,セブン工業,東S,"502","-6.0 (-1.18%) "
7897,ホクシン,東S,"101","-1.0 (-0.98%) "
7898,ウッドワン,東S,"972","-7.0 (-0.72%) "
7901,マツモト,東S,"1,017","-98.0 (-8.79%) "
7902,ソノコム,東S,"1,173","+33.0 (+2.89%) "
7906,ヨネックス,東S,"2,735","-16.0 (-0.58%) "
7908,きもと,東S,"248","-19.0 (-7.12%) "
7911,ＴＯＰＰＡＮＨＬＤＧ,東P,"4,630","+48.0 (+1.05%) "
7912,大日本印刷,東P,"2,933","-45.0 (-1.51%) "
7914,共同印刷,東P,"1,496","-7.0 (-0.47%) "
7915,ＮＩＳＳＨＡ,東P,"1,287","-14.0 (-1.08%) "
7916,光村印刷,東S,"1,962","+1.0 (+0.05%) "
7917,ＺＡＣＲＯＳ,東P,"1,369","-22.0 (-1.58%) "
7918,ヴィアＨＬＤＧ,東S,"107","-1.0 (-0.93%) "
7919,野崎印刷紙業,東S,"203","-2.0 (-0.98%) "
7921,ＴＡＫＡＲＡ＆ＣＯＭＰＡＮＹ,東P,"3,435","-5.0 (-0.15%) "
7922,三光産業,東S,"717","0.0 (0.00%) "
7925,前澤化成工業,東P,"2,003","-23.0 (-1.14%) "
7927,ムトー精工,東S,"1,948","-13.0 (-0.66%) "
7928,旭化学工業,東S,"610","0.0 (0.00%) "
7931,未来工業,東P,"2,954","+27.0 (+0.92%) "
7932,ニッピ,東S,"11,700","-60.0 (-0.51%) "
7936,アシックス,東P,"4,478","+64.0 (+1.45%) "
7937,ツツミ,東S,"2,917","-22.0 (-0.75%) "
7938,リーガルコーポレーション,東S,"2,226","-27.0 (-1.20%) "
7939,研創,東S,"568","-10.0 (-1.73%) "
7940,ウェーブロックＨＬＤＧ,東S,"1,052","+2.0 (+0.19%) "
7942,ＪＳＰ,東P,"2,331","-2.0 (-0.09%) "
7943,ニチハ,東P,"3,080","-90.0 (-2.84%) "
7944,ローランド,東P,"4,105","-110.0 (-2.61%) "
7946,光陽社,東S,"366","-6.0 (-1.61%) "
7947,エフピコ,東P,"2,304","-56.0 (-2.37%) "
7949,小松ウオール工業,東P,"2,442","+3.0 (+0.12%) "
7950,日本デコラックス,名M,"--","-- (--%) "
7951,ヤマハ,東P,"1,116.5","-1.0 (-0.09%) "
7952,河合楽器製作所,東P,"2,829","+43.0 (+1.54%) "
7953,菊水化学工業,東S,"387","0.0 (0.00%) "
7955,クリナップ,東P,"864","-2.0 (-0.23%) "
7956,ピジョン,東P,"1,734","+40.5 (+2.39%) "
7957,フジコピアン,東S,"1,413","-3.0 (-0.21%) "
7962,キングジム,東P,"804","-7.0 (-0.86%) "
7963,興研,東S,"1,816","-41.0 (-2.21%) "
7965,象印マホービン,東P,"1,615","-8.0 (-0.49%) "
7966,リンテック,東P,"4,940","-20.0 (-0.40%) "
7970,信越ポリマー,東P,"2,156","+67.0 (+3.21%) "
7971,東リ,東S,"641","-11.0 (-1.69%) "
7972,イトーキ,東P,"3,215","+25.0 (+0.78%) "
7974,任天堂,東P,"7,893","-60.0 (-0.75%) "
7975,リヒトラブ,東S,"1,155","0.0 (0.00%) "
7976,三菱鉛筆,東P,"2,367","-1.0 (-0.04%) "
7979,松風,東P,"1,667","+9.0 (+0.54%) "
7980,重松製作所,東S,"859","-18.0 (-2.05%) "
7981,タカラスタンダード,東P,"2,747","+99.0 (+3.74%) "
7983,ミロク,東S,"1,140","+1.0 (+0.09%) "
7984,コクヨ,東P,"852.3","-7.1 (-0.83%) "
7985,ネポン,東S,"849","-3.0 (-0.35%) "
7986,日本アイ・エス・ケイ,東S,"1,867","-26.0 (-1.37%) "
7987,ナカバヤシ,東S,"562","-8.0 (-1.40%) "
7988,ニフコ,東P,"4,541","+25.0 (+0.55%) "
7989,立川ブラインド工業,東P,"2,553","-33.0 (-1.28%) "
7990,グローブライド,東P,"2,055","-13.0 (-0.63%) "
7991,マミヤ・オーピー,東S,"1,260","-9.0 (-0.71%) "
7992,セーラー万年筆,東S,"112","+3.0 (+2.75%) "
7994,オカムラ,東P,"2,494","-29.0 (-1.15%) "
7995,バルカー,東P,"5,660","-80.0 (-1.39%) "
7997,くろがね工作所,東S,"961","-3.0 (-0.31%) "
7999,ＭＵＴＯＨ　ＨＬＤＧ,東S,"7,570","0.0 (0.00%) "
8001,伊藤忠商事,東P,"1,926","-14.0 (-0.72%) "
8002,丸紅,東P,"5,910","-26.0 (-0.44%) "
8005,スクロール,東P,"1,314","-8.0 (-0.61%) "
8006,ユアサ・フナショク,東S,"1,581","-57.0 (-3.48%) "
8007,高島,東P,"772","+4.0 (+0.52%) "
8008,ヨンドシーＨＬＤＧ,東P,"1,841","-13.0 (-0.70%) "
8011,三陽商会,東P,"3,880","+55.0 (+1.44%) "
8012,長瀬産業,東P,"1,186","-2.5 (-0.21%) "
8013,ナイガイ,東S,"316","+2.0 (+0.64%) "
8014,蝶理,東P,"4,410","+100.0 (+2.32%) "
8015,豊田通商,東P,"6,205","+81.0 (+1.32%) "
8016,オンワードＨＬＤＧ,東P,"745","-1.0 (-0.13%) "
8018,三共生興,東S,"874","+5.0 (+0.58%) "
8020,兼松,東P,"2,125","-23.5 (-1.09%) "
8022,美津濃,東P,"3,280","-5.0 (-0.15%) "
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,東S,"987","+1.0 (+0.10%) "
8025,ツカモトコーポレーション,東S,"1,238","+4.0 (+0.32%) "
8029,ルックＨＬＤＧ,東S,"2,596","+14.0 (+0.54%) "
8030,中央魚類,東S,"3,780","-30.0 (-0.79%) "
8031,三井物産,東P,"5,690","-94.0 (-1.63%) "
8032,日本紙パルプ商事,東P,"1,093","+1.0 (+0.09%) "
8035,東京エレクトロン,東P,"47,100","+1,250.0 (+2.73%) "
8037,カメイ,東P,"3,135","-50.0 (-1.57%) "
8039,築地魚市場,東S,"3,975","-5.0 (-0.13%) "
8040,東京ソワール,東S,"1,070","-9.0 (-0.83%) "
8041,ＯＵＧ　ＨＬＤＧ,東S,"3,940","-35.0 (-0.88%) "
8043,スターゼン,東P,"1,128","-7.0 (-0.62%) "
8045,横浜丸魚,東S,"1,565","0.0 (0.00%) "
8046,丸藤シートパイル,東S,"940","+8.0 (+0.86%) "
8050,セイコーグループ,東P,"5,900","-160.0 (-2.64%) "
8051,山善,東P,"1,518","-2.0 (-0.13%) "
8052,椿本興業,東P,"2,729","+30.0 (+1.11%) "
8053,住友商事,東P,"5,693","-88.0 (-1.52%) "
8056,ＢＩＰＲＯＧＹ,東P,"4,603","-143.0 (-3.01%) "
8057,内田洋行,東P,"1,978","+6.0 (+0.30%) "
8058,三菱商事,東P,"4,810","-140.0 (-2.83%) "
8059,第一実業,東P,"3,240","-45.0 (-1.37%) "
8060,キヤノンマーケティングジャパン,東P,"3,640","-33.0 (-0.90%) "
8061,西華産業,東P,"2,884","-11.0 (-0.38%) "
8065,佐藤商事,東P,"2,688","-24.0 (-0.88%) "
8066,三谷商事,東S,"2,501","+104.0 (+4.34%) "
8070,東京産業,東P,"890","-10.0 (-1.11%) "
8071,東海エレクトロニクス,名M,"2,855","0.0 (0.00%) "
8074,ＹＵＡＳＡ,東P,"5,980","+80.0 (+1.36%) "
8075,神鋼商事,東P,"2,300","+22.0 (+0.97%) "
8076,カノークス,東S,"2,012","+3.0 (+0.15%) "
8077,トルク,東S,"211","0.0 (0.00%) "
8078,阪和興業,東P,"1,619","-16.0 (-0.98%) "
8079,正栄食品工業,東P,"4,025","-125.0 (-3.01%) "
8081,カナデン,東P,"2,282","+2.0 (+0.09%) "
8084,ＲＹＯＤＥＮ,東P,"3,460","+35.0 (+1.02%) "
8085,ナラサキ産業,東S,"4,345","-15.0 (-0.34%) "
8086,ニプロ,東P,"1,524.5","-8.5 (-0.55%) "
8088,岩谷産業,東P,"1,884.5","+1.5 (+0.08%) "
8089,ナイス,東S,"1,910","-39.0 (-2.00%) "
8091,ニチモウ,東P,"2,265","-187.0 (-7.63%) "
8093,極東貿易,東P,"1,852","-18.0 (-0.96%) "
8095,アステナＨＬＤＧ,東P,"480","-5.0 (-1.03%) "
8097,三愛オブリ,東P,"2,260","-3.0 (-0.13%) "
8098,稲畑産業,東P,"3,855","-25.0 (-0.64%) "
8101,ＧＳＩクレオス,東P,"2,416","+1.0 (+0.04%) "
8103,明和産業,東P,"765","-8.0 (-1.03%) "
8104,クワザワＨＬＤＧ,東S,"580","+5.0 (+0.87%) "
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,東S,"148","0.0 (0.00%) "
8107,キムラタン,東S,"32","-1.0 (-3.03%) "
8111,ゴールドウイン,東P,"2,195","+15.0 (+0.69%) "
8113,ユニ・チャーム,東P,"938.6","-13.4 (-1.41%) "
8115,ムーンバット,東S,"1,512","-9.0 (-0.59%) "
8117,中央自動車工業,東S,"1,838","+28.0 (+1.55%) "
8118,キング,東S,"1,102","-20.0 (-1.78%) "
8119,三栄コーポレーション,東S,"798","0.0 (0.00%) "
8123,川辺,東S,"1,364","-24.0 (-1.73%) "
8125,ワキタ,東P,"1,807","+6.0 (+0.33%) "
8127,ヤマトインターナショナル,東S,"586","-10.0 (-1.68%) "
8129,東邦ＨＬＤＧ,東P,"4,445","+87.0 (+2.00%) "
8130,サンゲツ,東P,"2,970","-10.0 (-0.34%) "
8131,ミツウロコグループＨＬＤＧ,東S,"1,993","-37.0 (-1.82%) "
8132,シナネンＨＬＤＧ,東P,"7,100","+220.0 (+3.20%) "
8133,伊藤忠エネクス,東P,"1,900","+13.0 (+0.69%) "
8135,ゼット,東S,"427","-13.0 (-2.95%) "
8136,サンリオ,東P,"961.4","+9.1 (+0.96%) "
8137,サンワテクノス,東P,"3,145","-70.0 (-2.18%) "
8138,三京化成,東S,"--","-- (--%) "
8139,ナガホリ,東S,"2,072","-217.0 (-9.48%) "
8141,新光商事,東P,"1,540","+23.0 (+1.52%) "
8142,トーホー,東P,"1,405","+46.0 (+3.38%) "
8143,ラピーヌ,東S,"186","-7.0 (-3.63%) "
8144,デンキョーグループＨＬＤＧ,東S,"1,349","-18.0 (-1.32%) "
8145,中部水産,名M,"3,000","0.0 (0.00%) "
8147,トミタ,東S,"1,180","-6.0 (-0.51%) "
8150,三信電気,東P,"2,683","+18.0 (+0.68%) "
8151,東陽テクニカ,東P,"1,784","-7.0 (-0.39%) "
8152,ソマール,東S,"5,550","+70.0 (+1.28%) "
8153,モスフードサービス,東P,"3,940","+30.0 (+0.77%) "
8154,加賀電子,東P,"4,245","+45.0 (+1.07%) "
8157,都築電気,東P,"3,510","+20.0 (+0.57%) "
8158,ソーダニッカ,東P,"1,008","+1.0 (+0.10%) "
8159,立花エレテック,東P,"2,822","-9.0 (-0.32%) "
8160,木曽路,東P,"2,338","+5.0 (+0.21%) "
8163,ＳＲＳ　ＨＬＤＧ,東P,"1,173","+4.0 (+0.34%) "
8165,千趣会,東S,"131","0.0 (0.00%) "
8166,タカキュー,東S,"78","+1.0 (+1.30%) "
8167,リテールパートナーズ,東P,"1,280","+5.0 (+0.39%) "
8173,Ｊｏｓｈｉｎ,東P,"2,879","-23.0 (-0.79%) "
8174,日本瓦斯,東P,"2,868.5","-14.0 (-0.49%) "
8179,ロイヤルＨＬＤＧ,東P,"1,380","+2.0 (+0.15%) "
8181,東天紅,東S,"1,024","+2.0 (+0.20%) "
8185,チヨダ,東P,"966","+6.0 (+0.63%) "
8190,ヤマナカ,名M,"523","-3.0 (-0.57%) "
8194,ライフコーポレーション,東P,"2,516","-50.0 (-1.95%) "
8198,マックスバリュ東海,東S,"3,420","-5.0 (-0.15%) "
8200,リンガーハット,東P,"2,221","+19.0 (+0.86%) "
8202,ラオックスＨＬＤＧ,東S,"151","+1.0 (+0.67%) "
8203,ＭｒＭａｘＨＤ,東P,"704","+2.0 (+0.28%) "
8207,テンアライド,東S,"284","-2.0 (-0.70%) "
8214,ＡＯＫＩ　ＨＬＤＧ,東P,"1,560","+15.0 (+0.97%) "
8217,オークワ,東P,"789","+1.0 (+0.13%) "
8218,コメリ,東P,"3,410","-35.0 (-1.02%) "
8219,青山商事,東P,"789","+1.0 (+0.13%) "
8225,タカチホ,東S,"3,350","0.0 (0.00%) "
8226,理経,東S,"493","-4.0 (-0.80%) "
8227,しまむら,東P,"3,307","-8.0 (-0.24%) "
8228,マルイチ産商,名M,"1,160","-2.0 (-0.17%) "
8230,はせがわ,東S,"317","-3.0 (-0.94%) "
8233,高島屋,東P,"1,848","-5.0 (-0.27%) "
8237,松屋,東P,"1,755","-10.0 (-0.57%) "
8242,エイチ・ツー・オー　リテイリン,東P,"2,304.5","-14.0 (-0.60%) "
8244,近鉄百貨店,東S,"1,650","+39.0 (+2.42%) "
8247,大和,東S,"320","-2.0 (-0.62%) "
8252,丸井グループ,東P,"2,976.5","-8.0 (-0.27%) "
8253,クレディセゾン,東P,"4,280","-36.0 (-0.83%) "
8254,さいか屋,東S,"244","+2.0 (+0.83%) "
8255,アクシアル　リテイリング,東P,"1,124","-10.0 (-0.88%) "
8260,井筒屋,東S,"420","-3.0 (-0.71%) "
8267,イオン,東P,"1,547","+7.5 (+0.49%) "
8273,イズミ,東P,"953","-4.0 (-0.42%) "
8275,フォーバル,東S,"1,075","-1.0 (-0.09%) "
8276,平和堂,東P,"2,622","-9.0 (-0.34%) "
8278,フジ,東P,"2,024","-28.0 (-1.36%) "
8281,ゼビオＨＬＤＧ,東P,"990","-3.0 (-0.30%) "
8282,ケーズＨＬＤＧ,東P,"1,760.5","+5.5 (+0.31%) "
8283,ＰＡＬＴＡＣ,東P,"4,645","+33.0 (+0.72%) "
8285,三谷産業,東S,"680","-103.0 (-13.15%) "
8289,Ｏｌｙｍｐｉｃグループ,東S,"1,059","-10.0 (-0.94%) "
8291,日産東京販売ＨＬＤＧ,東S,"520","-1.0 (-0.19%) "
8301,日本銀行　出資証券,東優,"24,600","0.0 (0.00%) "
8303,ＳＢＩ新生銀行,東P,"1,722.5","+36.5 (+2.16%) "
8304,あおぞら銀行,東P,"2,604.5","-20.5 (-0.78%) "
8306,三菱ＵＦＪ　ＦＧ,東P,"2,788","+32.5 (+1.18%) "
8308,りそなＨＬＤＧ,東P,"1,838","+17.5 (+0.96%) "
8309,三井住友トラストグループ,東P,"5,107","-13.0 (-0.25%) "
8316,三井住友ＦＧ,東P,"5,404","+57.0 (+1.07%) "
8331,千葉銀行,東P,"2,034","+5.0 (+0.25%) "
8334,群馬銀行,東P,"2,026.5","-3.5 (-0.17%) "
8336,武蔵野銀行,東P,"2,324","-9.0 (-0.39%) "
8337,千葉興業銀行,東P,"1,980","-10.0 (-0.50%) "
8338,筑波銀行,東P,"555","+2.0 (+0.36%) "
8341,七十七銀行,東P,"2,915","-14.5 (-0.49%) "
8343,秋田銀行,東P,"5,340","+120.0 (+2.30%) "
8344,山形銀行,東P,"2,396","-19.0 (-0.79%) "
8345,岩手銀行,東P,"1,855","+34.0 (+1.87%) "
8346,東邦銀行,東P,"650","0.0 (0.00%) "
8349,東北銀行,東S,"1,425","-19.0 (-1.32%) "
8354,ふくおかＦＧ,東P,"6,114","+24.0 (+0.39%) "
8358,スルガ銀行,東P,"2,264","+11.0 (+0.49%) "
8359,八十二長野銀行,東P,"2,025.5","-2.0 (-0.10%) "
8360,山梨中央銀行,東P,"5,140","-30.0 (-0.58%) "
8361,大垣共立銀行,東P,"6,780","0.0 (0.00%) "
8362,福井銀行,東P,"3,420","-40.0 (-1.16%) "
8364,清水銀行,東P,"2,473","-41.0 (-1.63%) "
8365,富山銀行,東S,"2,115","-30.0 (-1.40%) "
8366,滋賀銀行,東P,"1,885","+16.0 (+0.86%) "
8367,南都銀行,東P,"1,431","-17.0 (-1.17%) "
8368,百五銀行,東P,"1,694","+2.0 (+0.12%) "
8370,紀陽銀行,東P,"3,930","+45.0 (+1.16%) "
8377,ほくほくＦＧ,東P,"5,685","+83.0 (+1.48%) "
8381,山陰合同銀行,東P,"1,819","+26.0 (+1.45%) "
8383,鳥取銀行,東S,"1,562","-9.0 (-0.57%) "
8386,百十四銀行,東P,"2,257","-18.0 (-0.79%) "
8387,四国銀行,東P,"2,488","-1.0 (-0.04%) "
8388,阿波銀行,東P,"6,110","-60.0 (-0.97%) "
8392,大分銀行,東P,"2,007","+27.0 (+1.36%) "
8393,宮崎銀行,東P,"1,898","-31.0 (-1.61%) "
8395,佐賀銀行,東P,"4,965","-85.0 (-1.68%) "
8399,琉球銀行,東P,"2,458","+3.0 (+0.12%) "
8410,セブン銀行,東P,"262.9","-1.4 (-0.53%) "
8411,みずほＦＧ,東P,"6,598","+171.0 (+2.66%) "
8416,高知銀行,東S,"1,043","-2.0 (-0.19%) "
8418,山口ＦＧ,東P,"2,592","+38.5 (+1.51%) "
8421,信金中央金庫　優先出資証券,東優,"189,100","-1,400.0 (-0.73%) "
8424,芙蓉総合リース,東P,"4,263","-16.0 (-0.37%) "
8425,みずほリース,東P,"1,410","-2.0 (-0.14%) "
8439,東京センチュリー,東P,"2,109","+11.0 (+0.52%) "
8473,ＳＢＩ　ＨＬＤＧ,東P,"2,989","+11.0 (+0.37%) "
8508,Ｊトラスト,東S,"615","+6.0 (+0.99%) "
8511,日本証券金融,東P,"2,141","-24.0 (-1.11%) "
8518,日本アジア投資,東S,"150","0.0 (0.00%) "
8522,名古屋銀行,東P,"5,640","-50.0 (-0.88%) "
8524,北洋銀行,東P,"932","+2.0 (+0.22%) "
8537,大光銀行,東S,"2,381","-12.0 (-0.50%) "
8541,愛媛銀行,東P,"1,734","+12.0 (+0.70%) "
8542,トマト銀行,東S,"1,528","-25.0 (-1.61%) "
8544,京葉銀行,東P,"2,094","-11.0 (-0.52%) "
8550,栃木銀行,東P,"911","+2.0 (+0.22%) "
8551,北日本銀行,東P,"4,625","-35.0 (-0.75%) "
8558,東和銀行,東P,"1,029","-5.0 (-0.48%) "
8562,福島銀行,東S,"344","0.0 (0.00%) "
8563,大東銀行,東S,"943","-15.0 (-1.57%) "
8566,リコーリース,東P,"5,980","-50.0 (-0.83%) "
8570,イオンフィナンシャルサービス,東P,"1,529.5","-20.0 (-1.29%) "
8572,アコム,東S,"495.4","-4.8 (-0.96%) "
8584,ジャックス,東P,"4,020","-30.0 (-0.74%) "
8585,オリエントコーポレーション,東P,"1,006","-6.0 (-0.59%) "
8591,オリックス,東P,"4,871","+25.0 (+0.52%) "
8593,三菱ＨＣキャピタル,東P,"1,415.5","+1.5 (+0.11%) "
8595,ジャフコ　グループ,東P,"2,179.5","-45.5 (-2.04%) "
8596,九州リースサービス,東S,"1,387","-11.0 (-0.79%) "
8600,トモニＨＬＤＧ,東P,"867","+1.0 (+0.12%) "
8601,大和証券グループ本社,東P,"1,516.5","+11.5 (+0.76%) "
8604,野村ＨＬＤＧ,東P,"1,230.5","-81.5 (-6.21%) "
8609,岡三証券グループ,東P,"891","+8.0 (+0.91%) "
8613,丸三証券,東P,"1,025","+1.0 (+0.10%) "
8614,東洋証券,東P,"667","-2.0 (-0.30%) "
8616,東海東京フィナンシャルＨＬＤＧ,東P,"714","-2.0 (-0.28%) "
8617,光世証券,東S,"532","-28.0 (-5.00%) "
8622,水戸証券,東P,"672","+5.0 (+0.75%) "
8624,いちよし証券,東P,"1,367","-34.0 (-2.43%) "
8628,松井証券,東P,"955","+19.0 (+2.03%) "
